w,k,Output,Index,Symbol
þĀ,z,525,5729,þĀz
z,,122,5730,z
,þ,137,5731,þ
þāü,ÿ,4888,5732,þāüÿ
ÿ,ĉ,255,5733,ÿĉ
ĉ,ų,265,5734,ĉų
ų,Š,371,5735,ųŠ
Š,ò,352,5736,Šò
ò,Ö,242,5737,òÖ
Ö,Ô,214,5738,ÖÔ
Ô,æ,212,5739,Ôæ
æ,½,230,5740,æ½
½,û,189,5741,½û
û,Ǒ,251,5742,ûǑ
Ǒ,ċ,465,5743,Ǒċ
ċ,û,267,5744,ċû
ûþ,õ,1655,5745,ûþõ
õ,ý,245,5746,õý
ýúù,þ,5309,5747,ýúùþ
þ,¬,254,5748,þ¬
¬,ď,172,5749,¬ď
ď,ļ,271,5750,ďļ
ļ,č,316,5751,ļč
čā,ý,1013,5752,čāý
ýþÿ,ÿ,999,5753,ýþÿÿ
ÿĀÿÿÿÿ,þ,655,5754,ÿĀÿÿÿÿþ
þÿÿÿĀþÿ,ÿ,3023,5755,þÿÿÿĀþÿÿ
ÿāþ,ý,2310,5756,ÿāþý
ýû,ì,803,5757,ýûì
ì,å,236,5758,ìå
å,ċ,229,5759,åċ
ċ,ù,267,5760,ċù
ùÿ,Ă,1288,5761,ùÿĂ
Ă,ö,258,5762,Ăö
ö,Ë,246,5763,öË
Ë,Ģ,203,5764,ËĢ
Ģ,ŏ,290,5765,Ģŏ
ŏ,Ă,335,5766,ŏĂ
Ă,ó,258,5767,Ăó
ó,Æ,243,5768,óÆ
Æ,Ï,198,5769,ÆÏ
Ï,ċ,207,5770,Ïċ
ċ,ĝ,267,5771,ċĝ
ĝĂ,û,2624,5772,ĝĂû
ûÿ,ĉ,1460,5773,ûÿĉ
ĉę,ĉ,2357,5774,ĉęĉ
ĉć,Ā,902,5775,ĉćĀ
Āü,û,1652,5776,Āüû
ûýþ,ÿ,2535,5777,ûýþÿ
ÿÿþþý,ý,4548,5778,ÿÿþþýý
ýûü,ÿ,1850,5779,ýûüÿ
ÿûü,ÿ,3044,5780,ÿûüÿ
ÿù,ø,3165,5781,ÿùø
ø,û,248,5782,øû
ûþÿ,ÿ,5659,5783,ûþÿÿ
ÿÿþþ,þ,2240,5784,ÿÿþþþ
þÿĀ,ü,527,5785,þÿĀü
üā,ù,1260,5786,üāù
ùÿ,ă,1288,5787,ùÿă
ăþ,õ,1590,5788,ăþõ
õ,á,245,5789,õá
áí,Ď,1064,5790,áíĎ
Ď,ķ,270,5791,Ďķ
ķ,ĳ,311,5792,ķĳ
ĳ,Ċ,307,5793,ĳĊ
Ċ,Ā,266,5794,ĊĀ
Āă,ý,1734,5795,Āăý
ýāĀ,þ,1080,5796,ýāĀþ
þÿþÿĀÿ,Ā,5324,5797,þÿþÿĀÿĀ
Āÿÿÿÿþÿÿ,ÿ,5703,5798,Āÿÿÿÿþÿÿÿ
ÿÿýā,ÿ,877,5799,ÿÿýāÿ
ÿÿþÿÿý,µ,4946,5800,ÿÿþÿÿýµ
µ,Ë,181,5801,µË
Ë,ĳ,203,5802,Ëĳ
ĳČ,ÿ,1921,5803,ĳČÿ
ÿû,Ā,1960,5804,ÿûĀ
Āāü,ĕ,2806,5805,Āāüĕ
ĕĜ,ā,1284,5806,ĕĜā
āÿÿþÿ,ÿ,3825,5807,āÿÿþÿÿ
ÿþĀĀ,ý,1394,5808,ÿþĀĀý
ýþ,é,699,5809,ýþé
é,Õ,233,5810,éÕ
Õ,Ć,213,5811,ÕĆ
Ć,¿,262,5812,Ć¿
¿,ő,191,5813,¿ő
ő,ę,337,5814,őę
ęĂ,ā,3738,5815,ęĂā
āą,ā,1325,5816,āąā
āĄ,Ă,761,5817,āĄĂ
ĂĂā,Ă,3533,5818,ĂĂāĂ
ĂāÿĀ,ÿ,5226,5819,ĂāÿĀÿ
ÿÿÿÿþÿþ,Ā,741,5820,ÿÿÿÿþÿþĀ
ĀĀÿÿÿÿ,þ,4224,5821,ĀĀÿÿÿÿþ
þÿý,ü,698,5822,þÿýü
üýü,ü,3845,5823,üýüü
üú,ü,1681,5824,üúü
üú,ý,1681,5825,üúý
ýû,â,803,5826,ýûâ
â,ª,226,5827,âª
ª,Ň,170,5828,ªŇ
Ň,÷,327,5829,Ň÷
÷,ħ,247,5830,÷ħ
ħ,Ė,295,5831,ħĖ
ĖĀ,ÿ,5330,5832,ĖĀÿ
ÿĀþþ,Ā,2155,5833,ÿĀþþĀ
ĀÿýĀ,ÿ,4415,5834,ĀÿýĀÿ
ÿĀþÿĀ,ý,4629,5835,ÿĀþÿĀý
ý,Û,253,5836,ýÛ
Û,Á,219,5837,ÛÁ
Á,İ,193,5838,Áİ
İĪ,Ā,3397,5839,İĪĀ
Āă,ą,1734,5840,Āăą
ąă,ą,3776,5841,ąăą
ąĂā,ÿ,3992,5842,ąĂāÿ
ÿĀþþĀ,ý,5833,5843,ÿĀþþĀý
ýāÿý,ā,2371,5844,ýāÿýā
āû,ă,1346,5845,āûă
ăÿþþ,R,4851,5846,ăÿþþR
R,±,82,5847,R±
±,ÿ,177,5848,±ÿ
ÿþĀþ,Ă,974,5849,ÿþĀþĂ
ĂĀ,ƀ,1096,5850,ĂĀƀ
ƀ,ŝ,384,5851,ƀŝ
ŝ,ç,349,5852,ŝç
ç,Ï,231,5853,çÏ
Ï,Ú,207,5854,ÏÚ
Ú,×,218,5855,Ú×
×,·,215,5856,×·
·,Ư,183,5857,·Ư
Ư,Ň,431,5858,ƯŇ
Ňú,ý,4170,5859,Ňúý
ýù,ý,1465,5860,ýùý
ýø,ù,1037,5861,ýøù
ùĀ,¯,1466,5862,ùĀ¯
¯,Ĉ,175,5863,¯Ĉ
Ĉ,ļ,264,5864,Ĉļ
ļ,Ď,316,5865,ļĎ
Ďā,þ,2684,5866,Ďāþ
þþĀþ,Ā,2161,5867,þþĀþĀ
ĀþĀþĀ,ý,2671,5868,ĀþĀþĀý
ýÿÿ,Ā,705,5869,ýÿÿĀ
ĀÿÿþÿĀ,þ,4327,5870,ĀÿÿþÿĀþ
þþ,ă,595,5871,þþă
ă,ò,259,5872,ăò
ò,â,242,5873,òâ
â,ú,226,5874,âú
úĀ,ÿ,949,5875,úĀÿ
ÿþ,ă,524,5876,ÿþă
ă,à,259,5877,ăà
à,Ò,224,5878,àÒ
Ò,Ū,210,5879,ÒŪ
Ū,÷,362,5880,Ū÷
÷,´,247,5881,÷´
´,ù,180,5882,´ù
ù,Ģ,249,5883,ùĢ
Ģ,ĉ,290,5884,Ģĉ
ĉú,Ă,2689,5885,ĉúĂ
Ă,Ċ,258,5886,ĂĊ
Ċ,Ě,266,5887,ĊĚ
Ěč,Ā,925,5888,ĚčĀ
Āýü,ý,1319,5889,Āýüý
ýýþ,ý,1236,5890,ýýþý
ýû,ă,803,5891,ýûă
ăþ,ý,1590,5892,ăþý
ýþ,ü,699,5893,ýþü
üþü,ý,1426,5894,üþüý
ýüü,ý,1752,5895,ýüüý
ýþû,÷,824,5896,ýþû÷
÷ý,ÿ,2971,5897,÷ýÿ
ÿþÿĀ,ý,613,5898,ÿþÿĀý
ýÿþ,ÿ,1072,5899,ýÿþÿ
ÿĀû,ÿ,3525,5900,ÿĀûÿ
ÿ,Đ,255,5901,ÿĐ
Đ,ą,272,5902,Đą
ą,ó,261,5903,ąó
ó,û,243,5904,óû
û,ð,251,5905,ûð
ð,ą,240,5906,ðą
ą,ï,261,5907,ąï
ï,ä,239,5908,ïä
ä,ï,228,5909,äï
ï,Ĕ,239,5910,ïĔ
Ĕ,Ń,276,5911,ĔŃ
Ń,ī,323,5912,Ńī
īă,Ā,3050,5913,īăĀ
ĀĀĀ,ý,712,5914,ĀĀĀý
ýāĀ,ü,1080,5915,ýāĀü
üāÿ,ÿ,3594,5916,üāÿÿ
ÿĀþÿÿĀ,þ,5200,5917,ÿĀþÿÿĀþ
þÿÿþ,Ā,678,5918,þÿÿþĀ
Āÿþÿā,þ,3617,5919,Āÿþÿāþ
þü,î,1199,5920,þüî
î,,238,5921,î
,ĝ,142,5922,ĝ
ĝħ,ÿ,2249,5923,ĝħÿ
ÿûþ,ā,5230,5924,ÿûþā
āĀ,Ą,711,5925,āĀĄ
Ą,ġ,260,5926,Ąġ
ġ,Ċ,289,5927,ġĊ
Ċý,Ă,4035,5928,ĊýĂ
Ăý,þ,998,5929,Ăýþ
þĀÿü,ā,2628,5930,þĀÿüā
āÿĀ,ü,788,5931,āÿĀü
ü,Ù,252,5932,üÙ
Ù,è,217,5933,Ùè
è,ò,232,5934,èò
ò,ã,242,5935,òã
ã,Ş,227,5936,ãŞ
Ş,ü,350,5937,Şü
üĂ,ā,891,5938,üĂā
āĄă,ă,2530,5939,āĄăă
ăĂă,ā,3954,5940,ăĂăā
āĂÿ,ÿ,4067,5941,āĂÿÿ
ÿÿÿÿÿÿÿÿÿÿÿÿý,ÿ,2723,5942,ÿÿÿÿÿÿÿÿÿÿÿÿýÿ
ÿĀĀþ,ÿ,634,5943,ÿĀĀþÿ
ÿýþ,ú,1704,5944,ÿýþú
úûû,ý,4482,5945,úûûý
ýø,Ā,1037,5946,ýøĀ
Āø,Ă,3330,5947,ĀøĂ
Ă,¡,258,5948,Ă¡
¡,ğ,161,5949,¡ğ
ğ,ą,287,5950,ğą
ą,ě,261,5951,ąě
ěĤ,ÿ,4293,5952,ěĤÿ
ÿþāþ,ÿ,1218,5953,ÿþāþÿ
ÿÿÿþÿ,Ā,716,5954,ÿÿÿþÿĀ
ĀþÿÿĀþ,Ù,4318,5955,ĀþÿÿĀþÙ
Ù,¿,217,5956,Ù¿
¿,Ľ,191,5957,¿Ľ
Ľ,Ğ,317,5958,ĽĞ
Ğ,ą,286,5959,Ğą
ąā,Ć,2642,5960,ąāĆ
ĆĂ,ą,2041,5961,ĆĂą
ąăĀ,ÿ,5725,5962,ąăĀÿ
ÿĀþþĀ,ÿ,5833,5963,ÿĀþþĀÿ
ÿú,ÿ,2940,5964,ÿúÿ
ÿĄ,ü,4038,5965,ÿĄü
üă,ú,962,5966,üăú
úă,þ,3359,5967,úăþ
þü,\',1199,5968,þü\'
\',Þ,39,5969,\'Þ
Þ,ā,222,5970,Þā
āüÿ,ÿ,4163,5971,āüÿÿ
ÿÿā,ĉ,643,5972,ÿÿāĉ
ĉ,ƫ,265,5973,ĉƫ
ƫ,Ħ,427,5974,ƫĦ
Ħ,Ú,294,5975,ĦÚ
Ú,Ä,218,5976,ÚÄ
Ä,æ,196,5977,Äæ
æ, ,230,5978,æ 
 ,Ţ,160,5979, Ţ
Ţ,Ɠ,354,5980,ŢƓ
Ɠ,ý,403,5981,Ɠý
ýûù,ü,2864,5982,ýûùü
üù,ú,3400,5983,üùú
úþ,¸,826,5984,úþ¸
¸,ú,184,5985,¸ú
ú,Ŀ,250,5986,úĿ
Ŀ,Đ,319,5987,ĿĐ
Đ,þ,272,5988,Đþ
þÿÿÿĀÿÿÿ,þ,1398,5989,þÿÿÿĀÿÿÿþ
þĀþÿÿ,Ā,886,5990,þĀþÿÿĀ
ĀÿþĀ,þ,682,5991,ĀÿþĀþ
þþĀý,ă,2243,5992,þþĀýă
ăû,é,1939,5993,ăûé
é,é,233,5994,éé
é,Ą,233,5995,éĄ
ĄþĀ,þ,4089,5996,ĄþĀþ
þþ,È,595,5997,þþÈ
È,ý,200,5998,Èý
ýö,Ğ,976,5999,ýöĞ
Ğ,Ė,286,6000,ĞĖ
ĖĀ,ú,5330,6001,ĖĀú
úč,ğ,2521,6002,účğ
ğ,Ď,287,6003,ğĎ
Ď,þ,270,6004,Ďþ
þþüü,û,2827,6005,þþüüû
ûþþ,þ,2627,6006,ûþþþ
þÿÿý,ý,2140,6007,þÿÿýý
ýýýü,ü,2999,6008,ýýýüü
üüÿ,ú,1473,6009,üüÿú
úüý,Ā,5424,6010,úüýĀ
Āüû,ü,5776,6011,Āüûü
üĀÿ,ÿ,2298,6012,üĀÿÿ
ÿÿýÿ,þ,2309,6013,ÿÿýÿþ
þÿÿ,Ă,534,6014,þÿÿĂ
Ăû,İ,860,6015,Ăûİ
İ,č,304,6016,İč
č,û,269,6017,čû
ûø,ë,3749,6018,ûøë
ë,ê,235,6019,ëê
ê,ð,234,6020,êð
ðû,ê,1340,6021,ðûê
êß,û,1629,6022,êßû
û,Ĳ,251,6023,ûĲ
Ĳ,Ŀ,306,6024,ĲĿ
Ŀ,ĕ,319,6025,Ŀĕ
ĕā,ý,1830,6026,ĕāý
ýāÿĀÿ,ý,3770,6027,ýāÿĀÿý
ýĀĀÿ,Ā,1214,6028,ýĀĀÿĀ
Āþÿÿÿÿþ,Ā,657,6029,ĀþÿÿÿÿþĀ
Āÿþþ,ā,1104,6030,Āÿþþā
āÿþ,ú,685,6031,āÿþú
ú,¹,250,6032,ú¹
¹,È,185,6033,¹È
È,ļ,200,6034,Èļ
ļ,Ą,316,6035,ļĄ
Ąÿý,Ă,1573,6036,ĄÿýĂ
ĂĀ,ù,1096,6037,ĂĀù
ù,ĝ,249,6038,ùĝ
ĝ,Ė,285,6039,ĝĖ
Ėü,Ă,3756,6040,ĖüĂ
Ăþþ,Ā,940,6041,ĂþþĀ
ĀĀÿ,û,822,6042,ĀĀÿû
ûă,þ,875,6043,ûăþ
þĀ,ù,525,6044,þĀù
ù,Ï,249,6045,ùÏ
Ï,ú,207,6046,Ïú
ú,Ò,250,6047,úÒ
Ò,į,210,6048,Òį
į,Ħ,303,6049,įĦ
Ħ,ć,294,6050,Ħć
ćĀ,ă,1725,6051,ćĀă
ăă,ā,3269,6052,ăăā
āĄăĂ,ā,4376,6053,āĄăĂā
āĀþĀ,ÿ,3579,6054,āĀþĀÿ
ÿÿÿÿÿÿÿÿÿÿÿÿÿþÿ,ÿ,853,6055,ÿÿÿÿÿÿÿÿÿÿÿÿÿþÿÿ
ÿÿÿþ,û,660,6056,ÿÿÿþû
ûúû,ý,2231,6057,ûúûý
ýúû,þ,2739,6058,ýúûþ
þû,Ó,1591,6059,þûÓ
Ó,Ó,211,6060,ÓÓ
Ó,ħ,211,6061,Óħ
ħć,Į,2916,6062,ħćĮ
Į,ă,302,6063,Įă
ăþā,ý,3793,6064,ăþāý
ýĀÿý,Ā,2527,6065,ýĀÿýĀ
ĀĀÿÿþĀ,þ,5726,6066,ĀĀÿÿþĀþ
þÿ,Ø,523,6067,þÿØ
Ø,¼,216,6068,Ø¼
¼,Ŋ,188,6069,¼Ŋ
Ŋ,Ĕ,330,6070,ŊĔ
Ĕ,Ć,276,6071,ĔĆ
ĆĂą,ă,5961,6072,ĆĂąă
ăĄĄ,ÿ,4679,6073,ăĄĄÿ
ÿÿĀþþ,ā,848,6074,ÿÿĀþþā
āþÿþ,ÿ,1180,6075,āþÿþÿ
ÿüă,ÿ,1182,6076,ÿüăÿ
ÿþü,Ý,2121,6077,ÿþüÝ
Ý,1,221,6078,Ý1
1,÷,49,6079,1÷
÷ÿ,ý,1860,6080,÷ÿý
ýÿĀþ,Ă,5610,6081,ýÿĀþĂ
Ăü,ń,1866,6082,Ăüń
ń,ƚ,324,6083,ńƚ
ƚ,ó,410,6084,ƚó
ó,Ç,243,6085,óÇ
Ç,Ó,199,6086,ÇÓ
Ó,¶,211,6087,Ó¶
¶,Ć,182,6088,¶Ć
Ć,Ǉ,262,6089,ĆǇ
Ǉ,Ć,455,6090,ǇĆ
Ćû,ø,3115,6091,Ćûø
øü,ù,755,6092,øüù
ùú,þ,5272,6093,ùúþ
þ,À,254,6094,þÀ
À,î,192,6095,Àî
î,Ŀ,238,6096,îĿ
Ŀ,Ĕ,319,6097,ĿĔ
Ĕ,ý,276,6098,Ĕý
ýĀÿÿ,Ā,729,6099,ýĀÿÿĀ
ĀÿþĀÿþ,ý,2260,6100,ĀÿþĀÿþý
ýĀĀ,þ,1047,6101,ýĀĀþ
þĀþĀÿ,þ,3055,6102,þĀþĀÿþ
þĀþÿÿ,÷,886,6103,þĀþÿÿ÷
÷,à,247,6104,÷à
à,û,224,6105,àû
ûþ,ā,1655,6106,ûþā
āĄ,ë,761,6107,āĄë
ë,Ò,235,6108,ëÒ
Ò,ÿ,210,6109,Òÿ
ÿ,Ĥ,255,6110,ÿĤ
Ĥ,Ĉ,292,6111,ĤĈ
Ĉ,ü,264,6112,Ĉü
ü,Č,252,6113,üČ
Č,Ğ,268,6114,ČĞ
Ğ,đ,286,6115,Ğđ
đā,ü,3706,6116,đāü
üù,ÿ,3400,6117,üùÿ
ÿúÿ,ā,5964,6118,ÿúÿā
āý,û,1130,6119,āýû
ûü,Ā,861,6120,ûüĀ
ĀĂ,û,1178,6121,ĀĂû
ûþ,û,1655,6122,ûþû
ûýû,ü,2534,6123,ûýûü
üýý,ý,1464,6124,üýýý
ýüý,ÿ,1140,6125,ýüýÿ
ÿþü,ÿ,2121,6126,ÿþüÿ
ÿĀýÿ,þ,2669,6127,ÿĀýÿþ
þĀýþ,ÿ,2536,6128,þĀýþÿ
ÿÿû,þ,1783,6129,ÿÿûþ
þ,ĝ,254,6130,þĝ
ĝ,Ģ,285,6131,ĝĢ
Ģ,þ,290,6132,Ģþ
þą,þ,2391,6133,þąþ
þú,ò,1858,6134,þúò
ò,à,242,6135,òà
à,í,224,6136,àí
í,î,237,6137,íî
î,à,238,6138,îà
à,ë,224,6139,àë
ë,Ğ,235,6140,ëĞ
Ğ,Ŋ,286,6141,ĞŊ
Ŋ,ġ,330,6142,Ŋġ
ġĀĂ,ÿ,3868,6143,ġĀĂÿ
ÿþÿā,ý,2665,6144,ÿþÿāý
ýÿĀ,Ā,858,6145,ýÿĀĀ
Āþþ,Ā,604,6146,ĀþþĀ
Āÿÿþ,ā,850,6147,Āÿÿþā
āýþ,ā,3242,6148,āýþā
āÿý,ý,3510,6149,āÿýý
ýë,,2955,6150,ýë
,Ĥ,147,6151,Ĥ
Ĥ,ě,292,6152,Ĥě
ě,Ă,283,6153,ěĂ
Ăú,ą,3218,6154,Ăúą
ąÿþ,Ă,5553,6155,ąÿþĂ
Ă,ĥ,258,6156,Ăĥ
ĥ,Ć,293,6157,ĥĆ
Ćú,Ą,3272,6158,ĆúĄ
Ąü,ÿ,1785,6159,Ąüÿ
ÿĀĀĀ,ü,774,6160,ÿĀĀĀü
üĂý,ÿ,2370,6161,üĂýÿ
ÿ,ô,255,6162,ÿô
ô,Ê,244,6163,ôÊ
Ê,ÿ,202,6164,Êÿ
ÿ,Ó,255,6165,ÿÓ
Ó,ŗ,211,6166,Óŗ
ŗ,Ĉ,343,6167,ŗĈ
Ĉă,ÿ,5249,6168,Ĉăÿ
ÿ,ć,255,6169,ÿć
ćĂ,Ă,840,6170,ćĂĂ
ĂĂă,Ă,3421,6171,ĂĂăĂ
ĂĀÿþ,Ā,5411,6172,ĂĀÿþĀ
ĀĀÿÿÿÿ,ÿ,4224,6173,ĀĀÿÿÿÿÿ
ÿÿþý,þ,1247,6174,ÿÿþýþ
þĀĂÿ,ÿ,2996,6175,þĀĂÿÿ
ÿþÿÿÿ,þ,579,6176,ÿþÿÿÿþ
þý,ú,701,6177,þýú
úûý,ü,1253,6178,úûýü
üö,þ,1343,6179,üöþ
þüî,¯,5920,6180,þüî¯
¯,į,175,6181,¯į
į,þ,303,6182,įþ
þ,ı,254,6183,þı
ı,Ċ,305,6184,ıĊ
ĊýĂ,ü,5928,6185,ĊýĂü
üāþ,þ,2472,6186,üāþþ
þĀÿĀ,þ,2565,6187,þĀÿĀþ
þÿÿĀþ,×,594,6188,þÿÿĀþ×
×,»,215,6189,×»
»,ő,187,6190,»ő
ő,ď,337,6191,őď
ď,Ć,271,6192,ďĆ
Ćă,Ą,817,6193,ĆăĄ
Ąă,Ą,1128,6194,ĄăĄ
ĄĄ,ÿ,5251,6195,ĄĄÿ
ÿÿÿÿþĀ,þ,2981,6196,ÿÿÿÿþĀþ
þĀ,û,525,6197,þĀû
ûă,ÿ,875,6198,ûăÿ
ÿÿÿþĀ,,681,6199,ÿÿÿþĀ
,,129,6200,
,ü,130,6201,ü
üĀþ,Ā,3439,6202,üĀþĀ
Āÿþÿÿ,Ċ,1836,6203,ĀÿþÿÿĊ
Ċ,Ƣ,266,6204,ĊƢ
Ƣ,ī,418,6205,Ƣī
ī,Þ,299,6206,īÞ
Þ,Â,222,6207,ÞÂ
Â,Ç,194,6208,ÂÇ
Ç,Ã,199,6209,ÇÃ
Ã,Ǔ,195,6210,ÃǓ
Ǔ,Ġ,467,6211,ǓĠ
Ġ,ù,288,6212,Ġù
ùú,ü,5272,6213,ùúü
üùú,þ,5983,6214,üùúþ
þ,Æ,254,6215,þÆ
Æ,ä,198,6216,Æä
ä,Ń,228,6217,äŃ
Ń,ē,323,6218,Ńē
ē,þ,275,6219,ēþ
þĀþÿĀÿ,þ,5362,6220,þĀþÿĀÿþ
þÿÿÿÿÿÿ,Ā,572,6221,þÿÿÿÿÿÿĀ
ĀþÿĀÿ,þ,778,6222,ĀþÿĀÿþ
þāÿþ,ý,5554,6223,þāÿþý
ýÿ,ä,654,6224,ýÿä
ä,í,228,6225,äí
íă,ă,1124,6226,íăă
ă,ã,259,6227,ăã
ã,×,227,6228,ã×
×,č,215,6229,×č
č,Ģ,269,6230,čĢ
Ģý,Ć,2133,6231,ĢýĆ
Ć,ġ,262,6232,Ćġ
ġ,ĕ,289,6233,ġĕ
ĕĀ,ÿ,5132,6234,ĕĀÿ
ÿý,÷,542,6235,ÿý÷
÷Ą,ö,3149,6236,÷Ąö
ö,Ă,246,6237,öĂ
Ăû,ü,860,6238,Ăûü
üÿþ,ÿ,1902,6239,üÿþÿ
ÿýþ,ü,1704,6240,ÿýþü
üþý,ü,1851,6241,üþýü
üýû,ü,1557,6242,üýûü
üýýþ,ý,1754,6243,üýýþý
ýĀþ,þ,885,6244,ýĀþþ
þÿĀý,ÿ,1213,6245,þÿĀýÿ
ÿþÿþ,ÿ,785,6246,ÿþÿþÿ
ÿþĀü,ā,2953,6247,ÿþĀüā
āù,Ċ,1763,6248,āùĊ
Ċ,ĩ,266,6249,Ċĩ
ĩ,Ć,297,6250,ĩĆ
Ćă,ā,817,6251,Ćăā
āýÿ,ô,1432,6252,āýÿô
ô,ß,244,6253,ôß
ß,á,223,6254,ßá
á,ß,225,6255,áß
ß,æ,223,6256,ßæ
æ,ċ,230,6257,æċ
ċ,Ō,267,6258,ċŌ
Ō,į,332,6259,Ōį
įĂ,ý,2823,6260,įĂý
ýĄ,ý,2686,6261,ýĄý
ýĀĀþ,ÿ,6101,6262,ýĀĀþÿ
ÿāþþ,ÿ,2361,6263,ÿāþþÿ
ÿĀÿÿÿ,ý,567,6264,ÿĀÿÿÿý
ýāĀü,ā,5915,6265,ýāĀüā
āú,º,1848,6266,āúº
º,Â,186,6267,ºÂ
Â,ŀ,194,6268,Âŀ
ŀ,Ă,320,6269,ŀĂ
ĂĂþ,ý,2153,6270,ĂĂþý
ýāý,Ě,1052,6271,ýāýĚ
Ě,ĕ,282,6272,Ěĕ
ĕý,ă,4188,6273,ĕýă
ăþü,Ā,2531,6274,ăþüĀ
Āā,þ,1152,6275,Āāþ
þĀý,Ă,658,6276,þĀýĂ
Ăýþ,è,5929,6277,Ăýþè
è,×,232,6278,è×
×,î,215,6279,×î
î,÷,238,6280,î÷
÷,ŏ,247,6281,÷ŏ
ŏ,ÿ,335,6282,ŏÿ
ÿā,ą,710,6283,ÿāą
ąĂ,ă,907,6284,ąĂă
ăāă,ă,3349,6285,ăāăă
ăĀĀþ,ÿ,4715,6286,ăĀĀþÿ
ÿĀĀÿÿ,ÿ,5350,6287,ÿĀĀÿÿÿ
ÿÿÿÿþĀ,ÿ,2981,6288,ÿÿÿÿþĀÿ
ÿÿÿÿÿþþ,Ā,2773,6289,ÿÿÿÿÿþþĀ
Āÿÿý,û,1361,6290,Āÿÿýû
ûûü,ü,2831,6291,ûûüü
üû,ø,1659,6292,üûø
øý,ü,5143,6293,øýü
ü,¯,252,6294,ü¯
¯,Ē,175,6295,¯Ē
Ēĉ,ĩ,1229,6296,Ēĉĩ
ĩ,ĕ,297,6297,ĩĕ
ĕý,ā,4188,6298,ĕýā
āü,Ă,1567,6299,āüĂ
Ăüā,ÿ,4452,6300,Ăüāÿ
ÿþÿĀý,Ā,5898,6301,ÿþÿĀýĀ
Āÿÿ,×,539,6302,Āÿÿ×
×»,Ŗ,6189,6303,×»Ŗ
Ŗ,ċ,342,6304,Ŗċ
ċć,Ă,1724,6305,ċćĂ
Ăă,Ą,1804,6306,ĂăĄ
ĄĄă,Ā,5252,6307,ĄĄăĀ
Āÿÿÿÿÿþ,¨,1333,6308,Āÿÿÿÿÿþ¨
¨,ŕ,168,6309,¨ŕ
ŕ,þ,341,6310,ŕþ
þāþ,ā,2774,6311,þāþā
āÿ,î,620,6312,āÿî
î,8,238,6313,î8
8,Ú,56,6314,8Ú
Ú,þ,218,6315,Úþ
þāý,ÿ,5609,6316,þāýÿ
ÿÿā,ý,643,6317,ÿÿāý
ýāý,Ũ,1052,6318,ýāýŨ
Ũ,Ź,360,6319,ŨŹ
Ź,ã,377,6320,Źã
ã,Ë,227,6321,ãË
Ë,Â,203,6322,ËÂ
Â,®,194,6323,Â®
®,Ʈ,174,6324,®Ʈ
Ʈ,ŉ,430,6325,Ʈŉ
ŉ,ø,329,6326,ŉø
øü,ú,755,6327,øüú
ú÷,ü,1859,6328,ú÷ü
üþ,Ê,756,6329,üþÊ
Ê,Ý,202,6330,ÊÝ
Ýň,đ,3752,6331,Ýňđ
đ,þ,273,6332,đþ
þāýÿ,Ā,6316,6333,þāýÿĀ
Āÿþÿ,þ,993,6334,Āÿþÿþ
þĀÿþÿÿ,Ā,2262,6335,þĀÿþÿÿĀ
Āÿÿÿā,ý,1431,6336,Āÿÿÿāý
ýÿÿ,ý,705,6337,ýÿÿý
ýĂ,ñ,813,6338,ýĂñ
ñ,ç,241,6339,ñç
ç,ÿ,231,6340,çÿ
ÿ,Ý,255,6341,ÿÝ
ÝÙ,ę,3118,6342,ÝÙę
ę,ě,281,6343,ęě
ě,ø,283,6344,ěø
ø,Ę,248,6345,øĘ
Ę,Ġ,280,6346,ĘĠ
Ġ,ĉ,288,6347,Ġĉ
ĉĂ,÷,2861,6348,ĉĂ÷
÷,ü,247,6349,÷ü
üþû,þ,3206,6350,üþûþ
þÿýû,ü,4655,6351,þÿýûü
üā,Ă,1260,6352,üāĂ
Ăþü,ý,2625,6353,Ăþüý
ýù,þ,1465,6354,ýùþ
þþüü,ý,2827,6355,þþüüý
ýúþ,þ,2942,6356,ýúþþ
þĀþÿþ,ÿ,4280,6357,þĀþÿþÿ
ÿÿāþ,ÿ,3909,6358,ÿÿāþÿ
ÿÿþÿý,ÿ,1399,6359,ÿÿþÿýÿ
ÿÿā,ø,643,6360,ÿÿāø
øĀ,ă,1310,6361,øĀă
ăû,ġ,1939,6362,ăûġ
ġ,ē,289,6363,ġē
ēĀ,ā,4753,6364,ēĀā
āāÿÿ,ë,1163,6365,āāÿÿë
ë,Ø,235,6366,ëØ
Ø,Þ,216,6367,ØÞ
Þ,ß,222,6368,Þß
ßÿ,ŋ,4194,6369,ßÿŋ
ŋ,Ĳ,331,6370,ŋĲ
Ĳ,Ć,306,6371,ĲĆ
ĆĂ,þ,2041,6372,ĆĂþ
þþāþ,ÿ,3679,6373,þþāþÿ
ÿāþþÿ,ā,6263,6374,ÿāþþÿā
āþÿÿ,þ,1099,6375,āþÿÿþ
þÿÿÿþ,î,739,6376,þÿÿÿþî
î,,238,6377,î
,ė,149,6378,ė
ė,Ĥ,279,6379,ėĤ
Ĥ,ā,292,6380,Ĥā
āü,Ā,1567,6381,āüĀ
Āú,ā,1117,6382,Āúā
ā,Ĉ,257,6383,āĈ
Ĉ,Ġ,264,6384,ĈĠ
Ġą,ā,2930,6385,Ġąā
āÿÿ,ü,878,6386,āÿÿü
